CustomerID,StockID,Rating
17152,424,0.15440340070667746
17152,425,0.1271088807672267
17152,3130,0.12163105375053473
17152,911,0.11822185982631359
17152,909,0.1165173966384484
14400,398,0.1238617958520645
14400,3263,0.11395287168515572
14400,392,0.11378447050871351
14400,400,0.11074104452763209
14400,2782,0.10787527278124753
14528,3059,0.25112736915755557
14528,3097,0.22893411433589245
14528,1070,0.183498394830263
14528,1332,0.17811136082193035
14528,3233,0.17761995547266726
17344,3233,0.2410455246508538
17344,1332,0.20091222325360042
17344,3059,0.19447474656500124
17344,1333,0.17790750963043078
17344,1322,0.17558186138220058
15296,1289,1.0547076424783803
15296,2034,0.8594167112149056
15296,1550,0.8288520043927572
15296,2040,0.8188209252652441
15296,1548,0.8127855068822971
14784,3059,0.14078776335930188
14784,3097,0.12412021040501903
14784,1433,0.12345308863839874
14784,1434,0.12118701296788068
14784,1332,0.11010020862324903
14720,3059,0.19079657219641613
14720,1289,0.19056154818384996
14720,1036,0.164704745475817
14720,1920,0.163375301874908
14720,1353,0.1570082778225408
15104,1571,0.3507240700374534
15104,1802,0.2950504408104722
15104,1803,0.28417371916768497
15104,1289,0.2753123063462123
15104,1517,0.2713321347842822
12544,986,0.2743013661570237
12544,1753,0.21129191961310967
12544,1040,0.2000265025109573
12544,1803,0.19099294451222107
12544,1802,0.18639160978593491
12672,3219,0.052333782169391656
12672,171,0.045871193735564364
12672,1258,0.042835770899948736
12672,3137,0.042654598554364445
12672,3135,0.041479134831567746
16256,424,0.3597444568892071
16256,911,0.28515275440307736
16256,3130,0.2807705865438724
16256,425,0.23111646102942793
16256,909,0.22905329833795623
15552,1433,0.0242970512658787
15552,1434,0.02207149771059906
15552,77,0.02202066121491252
15552,315,0.02034261898595356
15552,1047,0.020257799555871266
14208,1289,0.10843853723078538
14208,3059,0.0974972005319226
14208,1571,0.0877239998694488
14208,424,0.08756655979153478
14208,1802,0.08667209278661818
15488,3059,0.08418608454870728
15488,3097,0.08397591876136885
15488,1070,0.06961496772332626
15488,1289,0.0659268110474622
15488,1550,0.0611765459596432
14656,3233,0.485765422602892
14656,1332,0.40083019437547096
14656,1333,0.3480374232066682
14656,398,0.32617893989312063
14656,1322,0.32405804754661066
17600,2174,0.07641224417117301
17600,1012,0.06677801262853862
17600,398,0.06576747568196219
17600,1011,0.06460507480648998
17600,1014,0.05942936264353229
17024,315,0.0016490858604146297
17024,1433,0.0015628857016106385
17024,1710,0.0014974870076523313
17024,1434,0.0014829375970084532
17024,77,0.0014390540930767587
13504,1289,0.14959731231129864
13504,1550,0.12217982919260531
13504,1548,0.12037371143778232
13504,1549,0.10963612414325283
13504,2005,0.10093885793856822
16000,1571,0.4249790660799436
16000,788,0.41629608129102813
16000,1803,0.3930355510334223
16000,1802,0.37701121437792534
16000,2804,0.34956700276959296
13632,3233,0.8081226663512128
13632,1332,0.6340401762736139
13632,3059,0.607356304701912
13632,1333,0.5773406478945086
13632,1322,0.5768135173103847
15872,1920,0.3595471277423067
15872,2804,0.35265846362636744
15872,878,0.34369810006990575
15872,788,0.3310695907824033
15872,986,0.30762638143286425
13184,1332,0.5227002177349034
13184,3233,0.49521606110514194
13184,2140,0.4688750635885103
13184,1433,0.4522288052758431
13184,1434,0.41843998133619087
13888,3233,0.47614361691213947
13888,1332,0.4224052679213695
13888,1322,0.3603032752009202
13888,1333,0.3568851022449742
13888,3059,0.31873373186939724
14336,3233,0.48892590816906484
14336,1332,0.4610767853074368
14336,2140,0.3609354031061278
14336,1322,0.35394149785093687
14336,1333,0.3536796930444165
13760,986,0.2195766452783555
13760,1753,0.1911568597213528
13760,424,0.17148349592122514
13760,1795,0.16386829310607734
13760,1808,0.16136701002726866
15232,2040,0.30414815832047487
15232,1255,0.28781377595655905
15232,2034,0.28557460951886304
15232,171,0.2349610499848041
15232,173,0.2214008674186471
12673,1255,0.23545627496856097
12673,171,0.23406520226808594
12673,1254,0.23127583557770437
12673,174,0.20865385779591028
12673,173,0.20720167500683534
18177,2034,1.2014176414238182
18177,2040,1.1123358752614871
18177,3219,0.997115856138951
18177,1255,0.9941002887780568
18177,171,0.8747140351062865
14785,1433,0.011151459623718248
14785,1434,0.010846295395462856
14785,1435,0.008699109490353659
14785,800,0.007781553107488261
14785,315,0.007775663494891491
13313,2034,0.7468014747236651
13313,2040,0.6888214363531969
13313,3219,0.6522538535851937
13313,1255,0.6229751732025869
13313,171,0.5850265086349992
16449,3233,0.4199687339766862
16449,3059,0.4122842604556241
16449,1332,0.3837650721397279
16449,1322,0.3714936532841393
16449,3097,0.36423046082405136
17153,2034,0.26888078463796194
17153,2040,0.23484844007812525
17153,3219,0.20545238715347958
17153,2030,0.16656655924119249
17153,2032,0.16230409400053536
15553,1289,0.4032516890213738
15553,1550,0.3967753846521258
15553,1548,0.39146231817786786
15553,1549,0.35542659889053746
15553,2005,0.3179933405114156
12353,438,0.022100190438321857
12353,3130,0.02162338943307298
12353,424,0.02005706374079745
12353,398,0.018938461648706
12353,3131,0.01738388215172953
16897,1571,0.21354783827770968
16897,1802,0.1678007570524252
16897,1803,0.16153243681009838
16897,1517,0.16025135621520176
16897,1573,0.1564200030329476
13761,2034,0.3817692977386695
13761,986,0.361928961186409
13761,1803,0.32651359885001885
13761,1802,0.3110253891780468
13761,3219,0.3003583009838208
14593,2034,0.8523252302231074
14593,2040,0.7138585778713182
14593,3219,0.5839849003130188
14593,2163,0.5689969408297642
14593,2032,0.5407741846430665
16705,1289,1.033901973867797
16705,3059,0.7375184166442849
16705,1550,0.686007401324275
16705,2594,0.685222528658228
16705,2076,0.6836958673832327
13889,2174,0.2932304697200288
13889,1011,0.25972081978401895
13889,1709,0.25091180600926155
13889,1710,0.2439529372075333
13889,1012,0.2434968314784618
13953,1548,0.19795630955227106
13953,1549,0.1949281002731807
13953,1550,0.17776680727262095
13953,77,0.17631492379067987
13953,1289,0.1521065466911748
17857,2804,1.0636245884821662
17857,788,1.0580836269851361
17857,878,0.9329005468494778
17857,1920,0.920867931510831
17857,789,0.9020555006858224
17601,986,0.05938393600090092
17601,788,0.05869878874190964
17601,1040,0.05849556470709055
17601,280,0.05816619222779515
17601,279,0.05798731343376298
12417,1289,0.8027423098310571
12417,1571,0.7396058620858935
12417,2076,0.6931182435610959
12417,1803,0.6843165533859035
12417,1802,0.6698621504703436
12609,1920,0.24888478033482936
12609,1483,0.2444524954141547
12609,1254,0.23226888433172532
12609,2040,0.23043254895457077
12609,1255,0.22212178756544412
12929,1571,0.054628330021332355
12929,1289,0.04770228594598242
12929,1802,0.04625435983521902
12929,1803,0.04335785481803089
12929,2076,0.04069283459925384
15105,986,0.67694862496262
15105,1803,0.663618169361365
15105,1802,0.5865964408017438
15105,1753,0.5712739864683964
15105,1795,0.5400513655131512
15041,788,0.22885794342475402
15041,2804,0.2106727529275051
15041,789,0.20903748797984795
15041,878,0.1968183040740216
15041,1920,0.19680488372626342
16769,3233,0.24887848267250293
16769,398,0.21056769057733235
16769,400,0.19875833234090043
16769,1332,0.19542347434884574
16769,3263,0.1906856762782398
15681,3059,0.21216892786017852
15681,3097,0.16148030645094258
15681,1571,0.15022830353811006
15681,1803,0.14995441348940708
15681,788,0.14920465358732612
15745,3233,0.35243927629803085
15745,1289,0.34718511535912505
15745,3059,0.3369959795469062
15745,2174,0.2679227373943943
15745,1332,0.25381151030968735
16385,986,0.2741745569858459
16385,1753,0.23079441178415694
16385,2174,0.19970922288834764
16385,1795,0.19804610284613156
16385,1803,0.19261259183430546
16641,3059,0.07249834284260231
16641,3097,0.06811061628530246
16641,1332,0.0638882637668024
16641,1070,0.05863022381856438
16641,1433,0.055015417964115736
17985,3059,0.07696690580772957
17985,3097,0.07515073249128287
17985,1070,0.06782371643285182
17985,3233,0.06591750799482428
17985,1332,0.05849588657670503
13185,1289,0.009565872361094768
13185,1550,0.006516599643370358
13185,1548,0.00634403766940107
13185,1549,0.005821463462687932
13185,2076,0.005368273424576557
17921,3233,0.7130808313182466
17921,398,0.5359253956307265
17921,400,0.5194850434424078
17921,1332,0.48399393883677955
17921,3219,0.47399664574770134
12481,2071,0.7641206998406074
12481,1803,0.7344856349741564
12481,2076,0.7145619918889243
12481,1802,0.7121120088630826
12481,1571,0.6994923047200514
14913,986,0.3420546905114667
14913,1753,0.31748816161842597
14913,1795,0.3038263531378776
14913,1752,0.2825293724676382
14913,1709,0.26035568668681075
14209,3233,0.6347713958193857
14209,1332,0.5688467156934502
14209,1322,0.49826523028181613
14209,1333,0.48471066156196646
14209,3059,0.48003717405913227
15361,3097,0.1413081017484633
15361,3059,0.13296078181708645
15361,1070,0.12934202309282986
15361,1289,0.11411339205957034
15361,1548,0.10608642024564663
13249,398,0.11200363256066004
13249,3233,0.11096342866463797
13249,1571,0.10774945502943975
13249,400,0.10141927699675746
13249,3263,0.10106907512581303
14657,424,0.7393206682391715
14657,3130,0.5596359824014319
14657,342,0.557958150716019
14657,911,0.5313957583615961
14657,425,0.5145888076162062
16961,3059,0.10738013692978944
16961,986,0.08053370538373077
16961,3097,0.07884747161333756
16961,1322,0.07613086945184652
16961,3233,0.07086759629775333
14081,424,0.6643616732338203
14081,3130,0.535574810315008
14081,911,0.5206389346020035
14081,986,0.5167107107724469
14081,1803,0.5068254098880167
16321,3233,0.07687093351220697
16321,424,0.06880641688933603
16321,1289,0.06585716080585463
16321,1322,0.06188477096745325
16321,2594,0.0584317586337544
17345,3233,0.31619550859476386
17345,1332,0.30087793702251797
17345,3059,0.29937264569939737
17345,3097,0.291755529030547
17345,1070,0.2779657972174642
14465,171,0.3700070175248593
14465,3137,0.352704395489563
14465,3219,0.33602133638966436
14465,3135,0.3259240756039569
14465,3233,0.32464091360176417
13505,1289,0.8649970487030598
13505,3137,0.751663990458218
13505,1550,0.7109306314442856
13505,3135,0.6938661311813127
13505,1548,0.6821703704721087
15937,788,0.07243222378834117
15937,2804,0.06627267638110063
15937,878,0.06181569166869787
15937,789,0.05739619750509408
15937,854,0.05311594416313415
12993,1255,0.28340586114645816
12993,2040,0.2715897604606259
12993,1254,0.27135400837959867
12993,171,0.2674114665892494
12993,174,0.25785669446157405
14529,986,0.5657242344940762
14529,1753,0.5016498911670108
14529,1795,0.4609748801226726
14529,1752,0.45619362177652234
14529,1709,0.44317880739370485
16833,2034,0.3760052566149778
16833,2040,0.37439748123098127
16833,1255,0.37271912176589206
16833,3219,0.34225228806277513
16833,171,0.33756475406316233
17025,3097,0.22162758975585056
17025,3059,0.21893685712999014
17025,1070,0.19872138940347392
17025,1289,0.17111310480813896
17025,3233,0.1649020884025233
18113,3059,0.08045538250403916
18113,3097,0.08036723043687222
18113,1070,0.0666055975236231
18113,1289,0.06366790777393097
18113,1550,0.05932247508580829
18241,424,0.6367832203371089
18241,1803,0.5121703227115588
18241,911,0.4999929059379801
18241,1571,0.49945632571921944
18241,3130,0.4957638265904126
14273,2034,0.42073812465227184
14273,3219,0.3564808327350959
14273,2040,0.3468504040809071
14273,1258,0.2990033456352771
14273,2030,0.2833681071164821
13569,1255,0.39061277780388504
13569,3233,0.3644305469647331
13569,171,0.34071393375641645
13569,1089,0.33516749364863235
13569,2040,0.3330256575882268
15809,1289,0.2711701110974972
15809,1550,0.2232353582531949
15809,2076,0.21665268731097623
15809,1548,0.21022358412244196
15809,1549,0.18450002732052845
12865,1571,0.3355918826101114
12865,2071,0.31504076799867464
12865,1802,0.29328491022810677
12865,1803,0.2899776186928008
12865,1573,0.26836316273032296
17409,1571,0.09506271987263018
17409,1289,0.08263897879905899
17409,1802,0.07704710903577433
17409,2076,0.07542638439151639
17409,1478,0.07245026436219149
13697,3059,0.12012436958191532
13697,1332,0.10733333576130297
13697,3233,0.10500921202620828
13697,3097,0.10491929529134833
13697,1433,0.09422379716911668
12545,424,0.28098206147284976
12545,911,0.22860426742109177
12545,3130,0.228178539266507
12545,342,0.20525600212871326
12545,425,0.2047632937211983
16257,2067,0.0014082251544450418
16257,2071,0.0013340229508813214
16257,1999,0.001183286922277289
16257,703,0.001090597298862422
16257,702,0.0010858326182953768
14145,1012,0.07135092381975053
14145,2174,0.06909468303675588
14145,1011,0.06634745631448372
14145,2749,0.06493104679669667
14145,1014,0.06372905998107642
16513,424,0.39342087972352746
16513,3137,0.302317074081484
16513,342,0.29204911762424113
16513,171,0.2883760768006822
16513,425,0.266587059810238
14401,1332,0.4339890294871362
14401,2140,0.42648072852433494
14401,3233,0.4241446250394669
14401,2141,0.3844342698615594
14401,2777,0.3320743664117855
17217,2174,0.04964603745733104
17217,1011,0.045094213622698776
17217,1012,0.04464380363187956
17217,986,0.039779937774494026
17217,1709,0.0388901143432418
14849,424,1.037526242286191
14849,1803,0.9837944272120356
14849,986,0.939336255350687
14849,1289,0.9324729593849329
14849,1802,0.9278963813408898
16065,3233,0.3699510483550325
16065,3219,0.29089068185811173
16065,2034,0.28937727865123486
16065,1332,0.2761693135726884
16065,2040,0.26555791160671316
13121,1255,0.272774213813948
13121,3137,0.23746367052793982
13121,173,0.22224847428600136
13121,3135,0.21489729208437638
13121,171,0.20481239737865625
15489,788,0.27001592855233925
15489,2804,0.25636876985392376
15489,3059,0.24933986601197744
15489,878,0.22333106634215533
15489,789,0.2098849459046608
17793,986,0.20447078159952098
17793,3233,0.20417115832778843
17793,1332,0.16248423564223427
17793,1709,0.16130668871049123
17793,1333,0.1584095412476351
13441,1332,0.13025912811652113
13441,1433,0.12085261352344455
13441,1434,0.11604665246576798
13441,3233,0.11266316128268476
13441,2140,0.10898282096366954
17537,3130,0.13540370009806002
17537,398,0.1275471895124505
17537,438,0.12363679081699754
17537,3131,0.12340676417138222
17537,1089,0.12272539014249292
16193,878,0.14908953369371147
16193,2804,0.1485971740648779
16193,788,0.14569056858490617
16193,1353,0.13557810568099835
16193,1036,0.13486748507385987
15297,3059,0.14722775472668365
15297,1289,0.1278953998945422
15297,3097,0.1255269808703109
15297,1550,0.11426408963774759
15297,1548,0.10869856204685453
17090,3233,0.2585485517524829
17090,986,0.21423269277254434
17090,2174,0.20564236194165192
17090,3059,0.2011239124175667
17090,1011,0.18670499366473203
18050,2034,0.038683351177537684
18050,2040,0.03547431008597015
18050,3219,0.033324481427996946
18050,1258,0.032469954649478015
18050,170,0.03192193410985793
15234,3233,0.18471074943106178
15234,1332,0.14566697374865795
15234,1322,0.13033268836276848
15234,3059,0.12423651897487734
15234,1333,0.12177131435583052
13762,424,0.07306734934464804
13762,3130,0.06457334272398615
13762,911,0.057840639362240015
13762,425,0.05567767136415809
13762,3131,0.05461239079511715
18242,1289,0.9677392161031559
18242,1550,0.821879901866735
18242,1548,0.7873408774280541
18242,2076,0.7719518378325871
18242,1549,0.6988896723602952
16834,424,0.35371344711194264
16834,3130,0.2793238202295948
16834,1803,0.2765974426589224
16834,911,0.275344771839018
16834,1802,0.2399676637726507
18114,1571,0.06892669365806577
18114,398,0.06598832788778106
18114,3263,0.06002016417097521
18114,1573,0.058365643958649745
18114,2782,0.058363103616153746
17666,3233,0.1489259812657575
17666,1070,0.11921282842972836
17666,3059,0.11788959367823795
17666,3097,0.11764061199527792
17666,1332,0.11555654826218356
15746,3233,0.11329986077403752
15746,1332,0.09284834452139878
15746,1255,0.08958821598914249
15746,2140,0.08119122338515027
15746,173,0.08047355115070033
17282,1036,0.43722006355832366
17282,3233,0.40535138969592016
17282,1322,0.3699869668475994
17282,1037,0.36872663913325276
17282,878,0.3452253100628838
13122,3233,0.22509218944593914
13122,2772,0.1739575041740767
13122,1070,0.1723814709092971
13122,2768,0.17109618539214433
13122,1332,0.1706640323354255
15810,1255,1.0181526239671217
15810,171,0.9050193102922606
15810,173,0.8242222770331635
15810,174,0.8194423246744518
15810,3137,0.8091327497015464
17154,1433,0.2153956017584036
17154,1434,0.20620430470575368
17154,1332,0.16434588008252027
17154,1435,0.16144050986306246
17154,2140,0.15890330438248987
13826,424,0.20304384891041632
13826,3130,0.15948982249404
13826,911,0.15534977899860652
13826,425,0.13375713651618054
13826,909,0.1315886486774059
17026,1289,0.06342777607766933
17026,1550,0.05297224686892561
17026,1548,0.05220995798458948
17026,1549,0.0464668908717443
17026,2594,0.04286415403743602
16898,1089,0.463850714435402
16898,398,0.3665104924223634
16898,788,0.34169997151916115
16898,400,0.32678493042169093
16898,392,0.3246386764149096
12354,3137,0.5261368162208501
12354,3135,0.4801846326246294
12354,3136,0.4411476203818268
12354,3664,0.38872322280508886
12354,349,0.3665466817902766
12930,1289,0.3489874181114473
12930,3097,0.32692089590157963
12930,3059,0.32510910433445583
12930,1550,0.3104133286522506
12930,1548,0.3052408930935945
13506,788,0.22357055216216984
13506,2804,0.22085231365088226
13506,878,0.20172696856318745
13506,789,0.1817310954805105
13506,3059,0.17722020385225556
16706,2034,0.4738517957626339
16706,2040,0.45290764664235267
16706,3219,0.34629484833690355
16706,1255,0.2990163752040602
16706,171,0.29854870044786497
13890,986,0.5226041341126997
13890,2174,0.5009395122380885
13890,3233,0.4687750143599004
13890,1011,0.4569227383604458
13890,1709,0.4386091816608418
13634,3233,0.7424493636271984
13634,1289,0.6224308350750827
13634,2174,0.5238633867109138
13634,2594,0.5173139373806303
13634,3059,0.49094093263111027
15426,3233,0.8614489354104266
15426,1332,0.7224313108539211
15426,2140,0.5936018211883705
15426,1333,0.5925257795422318
15426,3059,0.5655454623499614
17858,3233,0.5940205736500859
17858,1332,0.5791735375517788
17858,2771,0.5245502664632198
17858,2772,0.523880253922872
17858,2768,0.5195926454124363
14978,3233,0.7449055213131079
14978,1289,0.6651472037111102
14978,1012,0.6518907220029486
14978,2174,0.6513937636316989
14978,398,0.6481504630426812
17986,2034,0.040122980658978645
17986,3219,0.03403653065502254
17986,2040,0.03214619875215598
17986,1258,0.028637435698876605
17986,2030,0.02712363668927515
12994,1571,0.4350011930009653
12994,1803,0.3948024140479398
12994,1802,0.39458003250315754
12994,1289,0.31564825236030747
12994,1573,0.30671911336628355
14466,424,0.7171952225135402
14466,3130,0.5987732138440491
14466,911,0.5951396973674657
14466,425,0.48153446314624054
14466,909,0.4806896529053325
12610,1036,0.40352140504899087
12610,2117,0.3860928051508511
12610,1322,0.38029031319798234
12610,3233,0.3726134817760991
12610,424,0.3673933307389722
14722,3233,0.11724766440814414
14722,1332,0.09099655407328655
14722,3059,0.08821531981133622
14722,1322,0.0847604204941248
14722,1333,0.08367257246829002
16770,2174,0.5011717667137191
16770,3233,0.4885024469693876
16770,1011,0.46397044231557344
16770,1710,0.45548697891874607
16770,1709,0.4490155060823777
13954,986,0.11744244482941221
13954,1040,0.08996841021845028
13954,1753,0.08879336757772475
13954,2174,0.08856941659387632
13954,1011,0.08702893045052872
13570,3059,0.1557173148739199
13570,3097,0.143104886411935
13570,1070,0.1239819258141429
13570,1332,0.11295505570946757
13570,3233,0.11238565490307331
15298,2034,0.7855380278616224
15298,2040,0.7574416151906125
15298,1255,0.6722651852206328
15298,3219,0.6138939949138177
15298,171,0.5778761678466311
16642,398,0.07547288744535478
16642,3233,0.07394642004192435
16642,400,0.07026199879340829
16642,3263,0.06946368402894951
16642,1332,0.06879835906045015
17730,986,0.551158735956434
17730,2174,0.49862204160117285
17730,1011,0.4640992157094619
17730,1753,0.4463986344507849
17730,1709,0.42749408241180187
13314,1802,0.1946985211536415
13314,1571,0.19290363762262092
13314,2071,0.1922876996430059
13314,1803,0.18811278457921554
13314,1577,0.1804852046544524
15554,1577,0.10661900626032958
15554,1289,0.10305102685895351
15554,1920,0.101647523884203
15554,1576,0.09711889444688698
15554,1578,0.08601677295464184
12546,1040,0.4189047729122858
12546,986,0.4002013092201112
12546,1039,0.3564949730714762
12546,1038,0.3289155834592514
12546,1046,0.31656836543264943
15874,1289,0.35439508632767275
15874,1036,0.3317528791387747
15874,1920,0.33166314487752024
15874,1408,0.3099518551329674
15874,1037,0.3074677766118073
14338,1289,0.5496208405560447
14338,1550,0.4594760044208206
14338,1548,0.45018821231685857
14338,1549,0.4076898168324672
14338,424,0.36674526119852535
16386,2040,0.35322983395003504
16386,2034,0.3173181849555133
16386,1255,0.3049971171884447
16386,1254,0.2600572076088698
16386,173,0.24053580435796715
12866,3137,0.19062100410571564
12866,3135,0.1806614772629518
12866,3136,0.1610262903334763
12866,3664,0.14749717333137416
12866,140,0.14360850486817783
17410,1289,0.46630089731866464
17410,1920,0.41334697587937336
17410,1550,0.3809159177846697
17410,3059,0.3804797711455999
17410,2804,0.372130205649172
14146,1289,0.8936744311867033
14146,986,0.8600550810607667
14146,1920,0.8080198106892871
14146,3059,0.778456774697217
14146,1753,0.7674027753736908
14658,3233,0.1377164087992394
14658,2034,0.13372327329299977
14658,3219,0.1305280950120087
14658,3059,0.12554494177465825
14658,2174,0.12114605148426104
13058,424,0.05376138495648068
13058,2594,0.05102503130963021
13058,1289,0.04645577672690568
13058,2117,0.04633243666646079
13058,986,0.04481756246961534
17218,986,0.7926824832341108
17218,1753,0.6429307573769902
17218,1709,0.5842186735766641
17218,1920,0.5761742046391308
17218,2804,0.5395291613710822
14082,878,0.21503416777773898
14082,2804,0.21417517310969197
14082,1089,0.21414761172903135
14082,1353,0.2139953959192403
14082,1408,0.2054459796338341
12418,2804,0.27276719553513473
12418,878,0.265373002558254
12418,788,0.258178192687009
12418,1353,0.23647662690698756
12418,789,0.23353449381824773
17538,986,0.08309947813871557
17538,1709,0.06875828525863818
17538,1753,0.0684718163989136
17538,1710,0.06353753887119604
17538,1040,0.0607660409825889
14594,3233,0.33791540908630757
14594,3059,0.28749123688182643
